symbol,chembl_id,affinity,n_modes,rmsd_lb,rmsd_ub,sec,rc,err,tag,exh,max_evals,drug_lc,pref_name,mw,logp,tpsa,hbd,hba,rotb,charge,n_torsions,drh_phase,drh_moa,drh_indication,pain_prior,atc,neg_aff,pct_in_target,n_ligands_target,z_in_target
ACVR1,CHEMBL1200749,-5.495,3,0.0,0.0,5.0,0,,_selftest,1,0,levobupivacaine hydrochloride,LEVOBUPIVACAINE HYDROCHLORIDE,288.4,3.9,32.3,1.0,2.0,5.0,0.0,10.0,,,,False,,5.495,13.750000000000002,400,-1.125039965108113
ACVR1,CHEMBL822,-7.859,3,0.0,0.0,5.0,0,,_selftest,1,0,terbinafine,TERBINAFINE,291.4,4.88,3.2,0.0,1.0,4.0,0.0,10.0,Launched,fungal squalene epoxidase inhibitor,tinea pedis|tinea cruris|tinea corporis,False,D01AE15;D01BA02,7.859,75.25,400,0.667671133543495
ACVR1,CHEMBL4204794,-7.739,3,0.0,0.0,5.0,0,,_selftest,1,0,avapritinib,AVAPRITINIB,498.6,2.61,106.3,1.0,8.0,5.0,0.0,10.0,Launched,KIT inhibitor,,False,L01EX18,7.739,74.0,400,0.5766705701601645
ACVR1,CHEMBL1292,-6.817,3,0.0,0.0,5.0,0,,_selftest,1,0,clofazimine,CLOFAZIMINE,473.4,7.49,42.2,1.0,3.0,4.0,0.0,8.0,Launched,GK0582 inhibitor,leprosy,False,J04BA01,6.817,44.0,400,-0.12251709183509023
ACVR1,CHEMBL601,-7.455,3,0.0,0.0,5.0,0,,_selftest,1,0,aminolevulinic acid,AMINOLEVULINIC ACID,131.1,-0.62,80.4,2.0,3.0,4.0,0.0,12.0,,,,False,L01XD04,7.455,65.25,400,0.3613025701529495
ACVR1,CHEMBL1201207,-6.598,3,0.0,0.0,5.0,0,,_selftest,1,0,betamethasone phosphoric acid,BETAMETHASONE PHOSPHORIC ACID,472.4,2.01,141.4,4.0,6.0,4.0,0.0,16.0,,,,False,,6.598,36.5,400,-0.28859312000966836
ACVR1,CHEMBL256907,-11.04,3,0.0,0.0,5.0,0,,_selftest,1,0,maraviroc,MARAVIROC,513.7,5.95,63.1,1.0,4.0,8.0,0.0,16.0,Launched,CC chemokine receptor antagonist,human immunodeficiency virus (HIV-1),False,J05AX09,11.04,100.0,400,3.0799444012299437
ACVR1,CHEMBL1717,-8.448,3,0.0,0.0,5.0,0,,_selftest,1,0,ticlopidine hydrochloride,TICLOPIDINE HYDROCHLORIDE,263.8,3.96,3.2,0.0,2.0,2.0,0.0,4.0,,,,False,,8.448,87.0,400,1.1143322321500087
ACVR1,CHEMBL2360464,-9.444,3,0.0,0.0,5.0,0,,_selftest,1,0,pemetrexed disodium,PEMETREXED DISODIUM,425.4,-2.0,196.9,4.0,8.0,9.0,-2.0,18.0,,,,False,,9.444,96.5,400,1.8696369082316509
ACVR1,CHEMBL1501,-8.278,3,0.0,0.0,5.0,0,,_selftest,1,0,fluocinonide,FLUOCINONIDE,494.5,2.94,99.1,1.0,7.0,3.0,0.0,10.0,Launched,glucocorticoid receptor agonist,seborrheic dermatitis|eczema,False,C05AA11;D07AC08,8.278,84.0,400,0.9854147673569572
ACVR1,CHEMBL254219,-8.701,3,0.0,0.0,5.0,0,,_selftest,1,0,digitoxin,DIGITOXIN,765.0,3.25,182.8,5.0,13.0,7.0,0.0,24.0,Launched,ATPase inhibitor,congestive heart failure|cardiac arrythmia,False,C01AA04,8.701,92.0,400,1.3061917532831968
ACVR1,CHEMBL5315053,-5.372,3,0.0,0.0,5.0,0,,_selftest,1,0,pemetrexed monohydrate,PEMETREXED MONOHYDRATE,427.4,0.67,191.3,6.0,6.0,9.0,0.0,22.0,,,,False,,5.372,11.25,400,-1.218315542576027
ACVR1,CHEMBL15770,-8.021,3,0.0,0.0,5.0,0,,_selftest,1,0,sulindac,SULINDAC,356.4,4.37,60.4,1.0,2.0,4.0,0.0,10.0,Launched,cyclooxygenase inhibitor,osteoarthritis|rheumatoid arthritis|ankylosing spondylitis,False,M01AB02,8.021,79.75,400,0.7905218941109916
ACVR1,CHEMBL511,-7.191,3,0.0,0.0,5.0,0,,_selftest,1,0,pyrilamine,PYRILAMINE,285.4,2.66,28.6,0.0,4.0,7.0,0.0,14.0,,,,False,R06AC01;D04AA02,7.191,55.75,400,0.16110133070962251
ACVR1,CHEMBL3348923,-6.882,3,0.0,0.0,5.0,0,,_selftest,1,0,tovorafenib,TOVORAFENIB,506.3,3.98,135.8,3.0,8.0,5.0,0.0,14.0,,,,False,,6.882,46.0,400,-0.07322512000245332
ACVR1,CHEMBL4303669,-6.142,3,0.0,0.0,5.0,0,,_selftest,1,0,zoledronic acid,ZOLEDRONIC ACID,272.1,-1.12,153.1,5.0,4.0,4.0,0.0,18.0,,,,False,M05BA08,6.142,26.0,400,-0.6343952608663235
ACVR1,CHEMBL651,-6.758,3,0.0,0.0,5.0,0,,_selftest,1,0,methadone,METHADONE,309.5,4.29,20.3,0.0,2.0,7.0,0.0,14.0,,,,True,N02AC52;N07BC02,6.758,42.5,400,-0.1672590354985611
ACVR1,CHEMBL6068329,-8.134,3,0.0,0.0,5.0,0,,_selftest,1,0,pemetrexed dipotassium,PEMETREXED DIPOTASSIUM,425.4,-2.0,196.9,4.0,8.0,9.0,-2.0,18.0,,,,False,,8.134,81.5,400,0.8762140912969607
ACVR1,CHEMBL1446813,-8.46,3,0.0,0.0,5.0,0,,_selftest,1,0,betahistine hydrochloride,BETAHISTINE HYDROCHLORIDE,136.2,0.84,24.9,1.0,2.0,3.0,0.0,6.0,,,,False,,8.46,87.75,400,1.1234322884883419
ACVR1,CHEMBL1257,-9.021,3,0.0,0.0,5.0,0,,_selftest,1,0,enflurane,ENFLURANE,184.5,2.35,9.2,0.0,1.0,3.0,0.0,6.0,Launched,membrane permeability inhibitor,anesthetic,False,N01AB04,9.021,94.5,400,1.5488599223054114
ACVR1,CHEMBL4594293,-5.04,3,0.0,0.0,5.0,0,,_selftest,1,0,acalabrutinib maleate,ACALABRUTINIB MALEATE,465.5,3.31,118.5,2.0,6.0,4.0,0.0,12.0,,,,False,,5.04,7.5,400,-1.4700837679365741
ACVR1,CHEMBL1730,-8.552,3,0.0,0.0,5.0,0,,_selftest,1,0,cefotaxime,CEFOTAXIME,455.5,-0.62,173.5,3.0,11.0,7.0,0.0,20.0,Launched,bacterial cell wall synthesis inhibitor,respiratory tract infections|bone and joint infections|pelvic inflammatory disease|intra-abdominal infections|skin infections|meningitis|urinary tract infections|bacterial septicemia|gynecologic infections,False,J01DD01,8.552,89.25,400,1.1931993870822275
ACVR1,CHEMBL829,-4.018,3,0.0,0.0,5.0,0,,_selftest,1,0,methylpromazine,METHYLPROMAZINE,298.5,4.49,6.5,0.0,3.0,4.0,0.0,8.0,,,,False,R06AD01,4.018,1.7500000000000002,400,-2.2451052327512713
ACVR1,CHEMBL1256818,-8.178,3,0.0,0.0,5.0,0,,_selftest,1,0,dextromethorphan hydrobromide,DEXTROMETHORPHAN HYDROBROMIDE,271.4,3.38,12.5,0.0,2.0,1.0,0.0,2.0,,,,False,,8.178,82.75,400,0.9095809645375156
ACVR1,CHEMBL515914,-8.041,3,0.0,0.0,5.0,0,,_selftest,1,0,azaribine,AZARIBINE,371.3,-1.74,155.9,1.0,10.0,5.0,0.0,16.0,,,,False,,8.041,80.25,400,0.8056886546748797
ACVR1,CHEMBL2364612,-8.803,3,0.0,0.0,5.0,0,,_selftest,1,0,latanoprostene bunod,LATANOPROSTENE BUNOD,507.6,3.77,139.4,3.0,8.0,18.0,0.0,44.0,,,,False,S01EE06,8.803,92.75,400,1.3835422321590278
ACVR1,CHEMBL1388,-7.93,3,0.0,0.0,5.0,0,,_selftest,1,0,monobenzone,MONOBENZONE,200.2,2.97,29.5,1.0,2.0,3.0,0.0,8.0,Launched,melanin inhibitor,skin depigmentation,False,D11AX13,7.93,76.5,400,0.7215131335452986
ACVR1,CHEMBL1111,-8.845,3,0.0,0.0,5.0,0,,_selftest,1,0,ambrisentan,AMBRISENTAN,378.4,3.52,81.5,1.0,5.0,7.0,0.0,16.0,Launched,endothelin receptor antagonist,pulmonary arterial hypertension (PAH),False,C02KX02,8.845,93.75,400,1.4153924293431934
ACVR1,CHEMBL2338675,-8.439,3,0.0,0.0,5.0,0,,_selftest,1,0,fosdenopterin,FOSDENOPTERIN,363.2,-2.52,201.3,7.0,11.0,0.0,0.0,6.0,,,,False,A16AX19,8.439,86.75,400,1.1075071898962585
ACVR1,CHEMBL1057,-7.937,3,0.0,0.0,5.0,0,,_selftest,1,0,fluorescein,FLUORESCEIN,332.3,3.67,76.0,2.0,5.0,0.0,0.0,4.0,Launched,,ophthalmology diagnostic,False,S01JA51;S01JA01,7.937,77.0,400,0.72682149974266
ACVR1,CHEMBL1200542,-8.321,3,0.0,0.0,5.0,0,,_selftest,1,0,desoxycorticosterone acetate,DESOXYCORTICOSTERONE ACETATE,372.5,4.27,60.4,0.0,4.0,3.0,0.0,8.0,,,,False,H02AA03,8.321,84.5,400,1.0180233025693168
ACVR1,CHEMBL70246,-7.632,3,0.0,0.0,5.0,0,,_selftest,1,0,acefylline,ACEFYLLINE,238.2,-1.48,99.1,1.0,4.0,2.0,0.0,6.0,Launched,adenosine receptor agonist,asthma,False,,7.632,69.25,400,0.4955284011433615
ACVR1,CHEMBL1200434,-3.103,3,0.0,0.0,5.0,0,,_selftest,1,0,oxtriphylline,OXTRIPHYLLINE,104.2,-0.32,20.2,1.0,1.0,2.0,1.0,6.0,,,,False,R03DA02,3.103,0.25,400,-2.938984528549165
ACVR1,CHEMBL1770916,-5.544,3,0.0,0.0,5.0,0,,_selftest,1,0,nirogacestat,NIROGACESTAT,489.7,4.79,71.0,3.0,4.0,10.0,0.0,22.0,,,,False,L01XX81,5.544,14.499999999999998,400,-1.087881401726587
ACVR1,CHEMBL1430,-6.455,3,0.0,0.0,5.0,0,,_selftest,1,0,penicillamine,PENICILLAMINE,149.2,0.11,63.3,3.0,3.0,2.0,0.0,10.0,,,,False,M01CC01,6.455,32.5,400,-0.3970354580414703
ACVR1,CHEMBL3989869,-7.704,3,0.0,0.0,5.0,0,,_selftest,1,0,umbralisib tosylate,UMBRALISIB TOSYLATE,571.6,6.66,109.1,1.0,7.0,6.0,0.0,14.0,,,,False,,7.704,71.75,400,0.5501287391733598
ACVR1,CHEMBL3989933,-3.189,3,0.0,0.0,5.0,0,,_selftest,1,0,etrasimod arginine,ETRASIMOD ARGININE,457.5,6.93,62.3,2.0,2.0,6.0,0.0,16.0,,,,False,,3.189,0.5,400,-2.873767458124445
ACVR1,CHEMBL1200751,-7.108,3,0.0,0.0,5.0,0,,_selftest,1,0,mercaptopurine,MERCAPTOPURINE,152.2,1.02,57.4,2.0,3.0,0.0,0.0,0.0,Launched,immunosuppressant|protein synthesis inhibitor|purine antagonist,acute lymphoblastic leukemia (ALL),False,L01BB02,7.108,52.25,400,0.09815927436948552
ACVR1,CHEMBL278819,-5.883,3,0.0,0.0,5.0,0,,_selftest,1,0,minaprine,MINAPRINE,298.4,2.2,50.3,1.0,5.0,5.0,0.0,10.0,Withdrawn,serotonin reuptake inhibitor,,False,N06AX07,5.883,19.125,400,-0.8308048101686784
ACVR1,CHEMBL2448612,-6.215,3,0.0,0.0,5.0,0,,_selftest,1,0,ergotamine tartrate,ERGOTAMINE TARTRATE,581.7,1.99,118.2,3.0,6.0,4.0,0.0,10.0,,,,False,,6.215,28.499999999999996,400,-0.5790365848081311
ACVR1,CHEMBL2105662,-5.904,3,0.0,0.0,5.0,0,,_selftest,1,0,lomitapide mesylate,LOMITAPIDE MESYLATE,693.7,8.38,61.4,2.0,3.0,10.0,0.0,24.0,,,,False,,5.904,20.0,400,-0.8148797115765957
ACVR1,CHEMBL2105712,-7.889,3,0.0,0.0,5.0,0,,_selftest,1,0,afatinib dimaleate,AFATINIB DIMALEATE,485.9,4.39,88.6,2.0,7.0,8.0,0.0,16.0,,,,False,,7.889,75.75,400,0.6904212743893278
ACVR1,CHEMBL434394,-8.38,3,0.0,0.0,5.0,0,,_selftest,1,0,nebivolol,NEBIVOLOL,405.4,2.36,71.0,3.0,5.0,6.0,0.0,16.0,Launched,adrenergic receptor antagonist,hypertension,False,C07AB12,8.38,85.75,400,1.0627652462327883
ACVR1,CHEMBL28318,-4.883,3,0.0,0.0,5.0,0,,_selftest,1,0,propyphenazone,PROPYPHENAZONE,230.3,2.61,26.9,0.0,1.0,2.0,0.0,4.0,Preclinical,anti-inflammatory agent,,False,N02BB04;N02BB54;N02BB74,4.883,5.75,400,-1.589142838363098
ACVR1,CHEMBL1477,-5.547,3,0.0,0.0,5.0,0,,_selftest,1,0,cerivastatin,CERIVASTATIN,459.6,4.88,99.9,3.0,5.0,11.0,0.0,28.0,,,,False,C10AA06,5.547,14.75,400,-1.0856063876420037
ACVR1,CHEMBL1201308,-7.209,3,0.0,0.0,5.0,0,,_selftest,1,0,iofetamine,IOFETAMINE,303.2,3.22,12.0,1.0,1.0,4.0,0.0,8.0,,,,False,,7.209,56.75,400,0.1747514152171219
ACVR1,CHEMBL2048028,-10.689,3,0.0,0.0,5.0,0,,_selftest,1,0,lifitegrast,LIFITEGRAST,615.5,4.77,134.0,2.0,6.0,7.0,0.0,18.0,Launched,lymphocyte function-associated antigen negative modulator,dry eye syndrome,False,S01XA25,10.689,99.5,400,2.813767753333703
ACVR1,CHEMBL1356238,-6.926,3,0.0,0.0,5.0,0,,_selftest,1,0,pyrithione,PYRITHIONE,127.2,0.61,26.9,1.0,2.0,0.0,0.0,2.0,,,,False,,6.926,48.25,400,-0.03985824676189849
ACVR1,CHEMBL848,-7.079,3,0.0,0.0,5.0,0,,_selftest,1,0,lenalidomide,LENALIDOMIDE,259.3,0.03,92.5,2.0,4.0,1.0,0.0,4.0,Launched,anticancer agent,multiple myeloma|mantle cell lymphoma (MCL)|myelodysplastic diseases (MDS),False,L04AX04,7.079,51.24999999999999,400,0.07616747155184742
ACVR1,CHEMBL333826,-6.443,3,0.0,0.0,5.0,0,,_selftest,1,0,dequalinium,DEQUALINIUM,456.7,6.17,59.8,2.0,2.0,11.0,2.0,26.0,Launched,PKC inhibitor,first-aid antiseptic,False,G01AC05;D08AH01;R02AA02,6.443,32.0,400,-0.4061355143798036
ACVR1,CHEMBL1200412,-5.776,3,0.0,0.0,5.0,0,,_selftest,1,0,nandrolone phenpropionate,NANDROLONE PHENPROPIONATE,406.6,5.67,43.4,0.0,3.0,4.0,0.0,10.0,,,,False,,5.776,17.25,400,-0.9119469791854815
ACVR1,CHEMBL1200425,-8.694,3,0.0,0.0,5.0,0,,_selftest,1,0,pargyline hydrochloride,PARGYLINE HYDROCHLORIDE,159.2,1.75,3.2,0.0,1.0,3.0,0.0,6.0,,,,False,,8.694,91.75,400,1.300883387085836
ACVR1,CHEMBL32800,-5.483,3,0.0,0.0,5.0,0,,_selftest,1,0,fenoterol,FENOTEROL,303.4,2.06,93.0,5.0,5.0,6.0,0.0,20.0,Withdrawn,adrenergic receptor agonist,,False,G02CA03;R03CC04;R03AC04,5.483,13.25,400,-1.1341400214464465
ACVR1,CHEMBL1201132,-7.147,3,0.0,0.0,5.0,0,,_selftest,1,0,nalbuphine hydrochloride,NALBUPHINE HYDROCHLORIDE,357.5,1.71,73.2,3.0,5.0,2.0,0.0,10.0,,,,False,,7.147,54.0,400,0.12773445746906834
ACVR1,CHEMBL125,-9.522,3,0.0,0.0,5.0,0,,_selftest,1,0,miltefosine,MILTEFOSINE,407.6,5.68,58.6,0.0,4.0,20.0,0.0,40.0,Launched,membrane integrity inhibitor,leishmaniasis,False,P01CX04,9.522,97.25,400,1.9287872744308152
ACVR1,CHEMBL607400,-7.228,3,0.0,0.0,5.0,0,,_selftest,1,0,brivaracetam,BRIVARACETAM,212.3,0.9,63.4,1.0,2.0,5.0,0.0,10.0,,,,False,N03AX23,7.228,57.49999999999999,400,0.18915983775281597
ACVR1,CHEMBL1518,-4.515,3,0.0,0.0,5.0,0,,_selftest,1,0,propylthiouracil,PROPYLTHIOURACIL,170.2,1.38,48.6,2.0,2.0,2.0,0.0,4.0,Launched,thyroid peroxidase inhibitor,hyperthyroidism|Grave's disease|goiter,False,H03BA02,4.515,3.75,400,-1.8682112327386449
ACVR1,CHEMBL21869,-6.148,3,0.0,0.0,5.0,0,,_selftest,1,0,dibromsalan,DIBROMSALAN,371.0,4.17,49.3,2.0,2.0,2.0,0.0,6.0,,,,False,,6.148,26.25,400,-0.6298452326971574
ACVR1,CHEMBL1200436,-6.499,3,0.0,0.0,5.0,0,,_selftest,1,0,oxandrolone,OXANDROLONE,306.4,3.54,46.5,1.0,3.0,0.0,0.0,2.0,,,,False,A14AA08,6.499,33.75,400,-0.3636685848009161
ACVR1,CHEMBL1200545,-6.482,3,0.0,0.0,5.0,0,,_selftest,1,0,diflorasone diacetate,DIFLORASONE DIACETATE,494.5,2.99,107.0,1.0,7.0,4.0,0.0,14.0,,,,False,D07AC10,6.482,33.25,400,-0.3765603312802208
ACVR1,CHEMBL17157,-9.465,3,0.0,0.0,5.0,0,,_selftest,1,0,terfenadine,TERFENADINE,471.7,6.45,43.7,2.0,3.0,8.0,0.0,22.0,Withdrawn,histamine receptor antagonist,,False,R06AX12,9.465,96.75,400,1.885562006823733
ACVR1,CHEMBL1684,-5.518,3,0.0,0.0,5.0,0,,_selftest,1,0,bendroflumethiazide,BENDROFLUMETHIAZIDE,421.4,1.63,118.4,3.0,5.0,3.0,0.0,10.0,Launched,sodium/potassium/chloride transporter inhibitor,hypertension,False,C03AA01,5.518,14.000000000000002,400,-1.1075981904596417
ACVR1,CHEMBL1165,-6.26,3,0.0,0.0,5.0,0,,_selftest,1,0,moexipril,MOEXIPRIL,498.6,2.58,114.4,2.0,7.0,11.0,0.0,28.0,Launched,angiotensin converting enzyme inhibitor,hypertension,False,C09AA13,6.26,28.999999999999996,400,-0.5449113735393823
ACVR1,CHEMBL1742424,-7.087,3,0.0,0.0,5.0,0,,_selftest,1,0,celiprolol hydrochloride,CELIPROLOL HYDROCHLORIDE,379.5,2.89,90.9,3.0,5.0,9.0,0.0,22.0,,,,False,,7.087,51.74999999999999,400,0.08223417577740277
ACVR1,CHEMBL1723,-7.125,3,0.0,0.0,5.0,0,,_selftest,1,0,alfuzosin hydrochloride,ALFUZOSIN HYDROCHLORIDE,389.5,1.35,111.8,2.0,8.0,8.0,0.0,18.0,,,,False,,7.125,53.0,400,0.11105102084879093
ACVR1,CHEMBL4297588,-8.398,3,0.0,0.0,5.0,0,,_selftest,1,0,odevixibat,ODEVIXIBAT,740.9,5.88,174.4,5.0,9.0,17.0,0.0,48.0,,,,False,A05AX05,8.398,86.0,400,1.076415330740287
ACVR1,CHEMBL600,-7.733,3,0.0,0.0,5.0,0,,_selftest,1,0,acetylcysteine,ACETYLCYSTEINE,163.2,-0.49,66.4,3.0,3.0,3.0,0.0,10.0,Launched,mucolytic agent,acetaminophen overdose|hepatic injury,False,R05CB01;S01XA08;V03AB23,7.733,73.75,400,0.5721205419909978
ACVR1,CHEMBL1371,-7.315,3,0.0,0.0,5.0,0,,_selftest,1,0,chlorzoxazone,CHLORZOXAZONE,169.6,1.77,46.0,1.0,2.0,0.0,0.0,0.0,Launched,bacterial 30S ribosomal subunit inhibitor,muscle relaxant,False,M03BB53;M03BB03;M03BB73,7.315,61.0,400,0.25513524620573097
ACVR1,CHEMBL3348963,-5.805,3,0.0,0.0,5.0,0,,_selftest,1,0,telotristat etiprate,TELOTRISTAT ETIPRATE,575.0,4.99,131.2,2.0,8.0,9.0,0.0,26.0,,,,False,,5.805,18.0,400,-0.8899551763678434
ACVR1,CHEMBL1201341,-8.571,3,0.0,0.0,5.0,0,,_selftest,1,0,echothiophate,ECHOTHIOPHATE,256.3,2.61,35.5,0.0,4.0,8.0,1.0,16.0,,,,False,S01EB03,8.571,90.25,400,1.2076078096179217
ACVR1,CHEMBL967,-5.817,3,0.0,0.0,5.0,0,,_selftest,1,0,temazepam,TEMAZEPAM,300.7,2.47,52.9,1.0,3.0,1.0,0.0,12.0,,,,False,N05CD07,5.817,18.25,400,-0.8808551200295099
ACVR1,CHEMBL38827,-7.71,3,0.0,0.0,5.0,0,,_selftest,1,0,lumefantrine,LUMEFANTRINE,529.0,9.15,23.5,1.0,2.0,10.0,0.0,22.0,Launched,antimalarial agent,malaria,False,,7.71,72.25,400,0.5546787673425264
ACVR1,CHEMBL2028663,-7.724,3,0.0,0.0,5.0,0,,_selftest,1,0,dabrafenib,DABRAFENIB,519.6,5.36,110.9,2.0,7.0,5.0,0.0,14.0,Launched,RAF inhibitor,melanoma,False,L01EC02,7.724,73.25,400,0.5652954997372485
ACVR1,CHEMBL3182343,-6.865,3,0.0,0.0,5.0,0,,_selftest,1,0,pivampicillin,PIVAMPICILLIN,463.6,1.32,128.0,2.0,8.0,6.0,0.0,20.0,Launched,bacterial cell wall synthesis inhibitor,bronchitis|pneumonia|gynecologic infections,False,J01CA02,6.865,45.25,400,-0.08611686648175805
ACVR1,CHEMBL4594246,-6.655,3,0.0,0.0,5.0,0,,_selftest,1,0,sulopenem etzadroxil,SULOPENEM ETZADROXIL,477.6,1.8,116.2,1.0,9.0,9.0,0.0,24.0,,,,False,,6.655,38.75,400,-0.24536785240258616
ACVR1,CHEMBL1200788,-7.49,3,0.0,0.0,5.0,0,,_selftest,1,0,cisapride monohydrate,CISAPRIDE MONOHYDRATE,466.0,3.36,86.0,2.0,6.0,9.0,0.0,20.0,,,,False,,7.49,66.25,400,0.38784440113975427
ACVR1,CHEMBL818,-6.067,3,0.0,0.0,5.0,0,,_selftest,1,0,iobenguane,IOBENGUANE,275.1,1.27,61.9,3.0,1.0,2.0,0.0,4.0,Launched,antineoplastic agent,neuroblastoma|congestive heart failure|pheochromocytoma,False,,6.067,24.0,400,-0.6912706129809051
ACVR1,CHEMBL2159122,-7.153,3,0.0,0.0,5.0,0,,_selftest,1,0,eluxadoline,ELUXADOLINE,569.7,4.16,164.6,4.0,6.0,11.0,0.0,28.0,Launched,opioid receptor agonist|opioid receptor antagonist,irritable bowel syndrome,False,A07DA06,7.153,54.50000000000001,400,0.13228448563823436
ACVR1,CHEMBL1770,-8.354,3,0.0,0.0,5.0,0,,_selftest,1,0,levamisole hydrochloride,LEVAMISOLE HYDROCHLORIDE,204.3,2.15,15.6,0.0,3.0,1.0,0.0,2.0,,,,False,,8.354,85.5,400,1.0430484574997323
ACVR1,CHEMBL376488,-7.055,3,0.0,0.0,5.0,0,,_selftest,1,0,bedaquiline,BEDAQUILINE,555.5,7.13,45.6,1.0,4.0,8.0,0.0,18.0,Launched,ATPase inhibitor,tuberculosis,False,J04AK05,7.055,50.74999999999999,400,0.05796735887518133
ACVR1,CHEMBL3182733,-7.074,3,0.0,0.0,5.0,0,,_selftest,1,0,pramipexole dihydrochloride,PRAMIPEXOLE DIHYDROCHLORIDE,211.3,1.58,50.9,2.0,4.0,3.0,0.0,8.0,,,,False,,7.074,51.0,400,0.0723757814108754
ACVR1,CHEMBL3707247,-6.21,3,0.0,0.0,5.0,0,,_selftest,1,0,ozanimod,OZANIMOD,404.5,3.63,104.2,2.0,7.0,7.0,0.0,16.0,Phase 3,sphingosine 1-phosphate receptor agonist,,False,L04AE02,6.21,28.000000000000004,400,-0.5828282749491032
ACVR1,CHEMBL1200503,-7.174,3,0.0,0.0,5.0,0,,_selftest,1,0,bromocriptine mesylate,BROMOCRIPTINE MESYLATE,654.6,3.19,118.2,3.0,6.0,5.0,0.0,12.0,,,,False,,7.174,55.25,400,0.14820958423031777
ACVR1,CHEMBL3112741,-6.946,3,0.0,0.0,5.0,0,,_selftest,1,0,relebactam anhydrous,RELEBACTAM ANHYDROUS,348.4,-1.14,128.3,3.0,6.0,4.0,0.0,10.0,,,,False,,6.946,49.25,400,-0.024691486198010416
ACVR1,CHEMBL4297603,-6.112,3,0.0,0.0,5.0,0,,_selftest,1,0,deutivacaftor,DEUTIVACAFTOR,401.6,5.08,82.2,3.0,3.0,2.0,0.0,10.0,,,,False,,6.112,25.0,400,-0.6571454017121562
ACVR1,CHEMBL3989507,-6.853,3,0.0,0.0,5.0,0,,_selftest,1,0,edetate disodium,EDETATE DISODIUM,290.2,-4.74,161.3,2.0,8.0,11.0,-2.0,26.0,,,,False,S01XA05,6.853,44.25,400,-0.09521692282009143
ACVR1,CHEMBL1088,-8.629,3,0.0,0.0,5.0,0,,_selftest,1,0,mesoridazine,MESORIDAZINE,386.6,4.9,29.5,0.0,4.0,4.0,0.0,8.0,Launched,dopamine receptor antagonist,schizophrenia,False,N05AC03,8.629,91.25,400,1.251591415253198
ACVR1,CHEMBL1200446,-7.199,3,0.0,0.0,5.0,0,,_selftest,1,0,tripelennamine hydrochloride,TRIPELENNAMINE HYDROCHLORIDE,255.4,2.65,19.4,0.0,3.0,6.0,0.0,12.0,,,,False,,7.199,56.00000000000001,400,0.16716803493517787
ACVR1,CHEMBL4594217,-5.534,3,0.0,0.0,5.0,0,,_selftest,1,0,canagliflozin,CANAGLIFLOZIN,444.5,2.97,90.2,4.0,6.0,5.0,0.0,18.0,Launched,sodium/glucose cotransporter inhibitor,diabetes mellitus,False,A10BK02,5.534,14.249999999999998,400,-1.095464782008531
ACVR1,CHEMBL3184799,-8.563,3,0.0,0.0,5.0,0,,_selftest,1,0,mephentermine sulfate,MEPHENTERMINE SULFATE,163.3,2.23,12.0,1.0,1.0,3.0,0.0,6.0,,,,False,,8.563,89.75,400,1.201541105392367
ACVR1,CHEMBL1201256,-7.561,3,0.0,0.0,5.0,0,,_selftest,1,0,trimethobenzamide,TRIMETHOBENZAMIDE,388.5,2.58,69.3,1.0,6.0,10.0,0.0,20.0,Launched,histamine receptor antagonist,vomiting|nausea|gastroenteritis,False,R06AA10,7.561,67.5,400,0.4416864011415579
ACVR1,CHEMBL225072,-9.497,3,0.0,0.0,5.0,0,,_selftest,1,0,pemetrexed,PEMETREXED,427.4,0.67,191.3,6.0,6.0,9.0,0.0,22.0,Launched,dihydrofolate reductase inhibitor|thymidylate synthase inhibitor,non-small cell lung cancer (NSCLC)|mesothelioma,False,L01BA04,9.497,97.0,400,1.9098288237259544
ACVR1,CHEMBL1272,-6.361,3,0.0,0.0,5.0,0,,_selftest,1,0,repaglinide,REPAGLINIDE,452.6,5.22,78.9,2.0,4.0,10.0,0.0,22.0,Launched,insulin secretagogue,diabetes mellitus,False,A10BX02,6.361,30.75,400,-0.4683192326917459
ACVR1,CHEMBL1559,-6.418,3,0.0,0.0,5.0,0,,_selftest,1,0,miconazole nitrate,MICONAZOLE NITRATE,416.1,6.45,27.1,0.0,2.0,6.0,0.0,12.0,,,,False,,6.418,31.0,400,-0.42509396508466374
ACVR1,CHEMBL2105755,-9.787,3,0.0,0.0,5.0,0,,_selftest,1,0,naldemedine,NALDEMEDINE,570.6,3.48,141.2,4.0,9.0,6.0,0.0,18.0,,,,False,A06AH05,9.787,98.25,400,2.129746851902337
ACVR1,CHEMBL607,-6.509,3,0.0,0.0,5.0,0,,_selftest,1,0,meperidine,MEPERIDINE,247.3,2.21,29.5,0.0,3.0,3.0,0.0,8.0,,,,False,N02AB52;N02AB02;N02AB72,6.509,34.25,400,-0.35608520451897135
ACVR1,CHEMBL1337,-7.205,3,0.0,0.0,5.0,0,,_selftest,1,0,nitisinone,NITISINONE,329.2,2.73,94.3,0.0,5.0,3.0,0.0,8.0,Launched,hydroxyphenylpyruvate dioxygenase inhibitor,tyrosinemia,False,A16AX04,7.205,56.49999999999999,400,0.17171806310434456
